secs,nsecs,latitude,longitude,altitude
1453943270,2747355,40.762247299,-73.97867145,105.54
1453943271,4808165,40.762247299,-73.97867145,105.54
1453943271,6735085,40.762247299,-73.97867145,105.54
1453943272,8720261,40.762247299,-73.97867145,105.54
1453943272,10610380,40.762247299,-73.97867145,105.54
1453943273,14644054,40.762247299,-73.97867145,105.54
1453943274,16624439,40.762247299,-73.97867145,nan
1453943274,18602903,40.762247299,-73.97867145,nan
1453943275,21684023,40.762247299,-73.97867145,105.54
1453943275,23580177,40.762247299,-73.97867145,105.54
1453943276,23600723,40.762247299,-73.97867145,105.54
1453943276,25507380,40.762247299,-73.97867145,105.54
1453943277,31686639,40.762247299,-73.97867145,105.54
1453943277,33583612,40.762247299,-73.97867145,105.54
1453943278,37726653,40.762247299,-73.97867145,105.54
1453943278,39505090,40.762247299,-73.97867145,105.54
1453943278,992692812,40.762247299,-73.97867145,105.54
1453943278,994521014,40.762247299,-73.97867145,105.54
1453943280,1663943,40.762247299,-73.97867145,105.54
1453943280,3629065,40.762247299,-73.97867145,105.54
1453943281,9649200,40.762247299,-73.97867145,105.54
1453943281,11560724,40.762247299,-73.97867145,105.54
1453943282,16816773,40.762247299,-73.97867145,105.54
1453943282,18582603,40.762247299,-73.97867145,105.54
1453943283,24658651,40.762247299,-73.97867145,105.54
1453943283,26547034,40.762247299,-73.97867145,105.54
1453943284,32626182,40.762247299,-73.97867145,105.54
1453943284,34556883,40.762247299,-73.97867145,105.54
1453943285,44597824,40.762243677,-73.978643595,105.022
1453943285,46552587,40.762243677,-73.978643595,105.022
1453943286,5604343,40.762245475,-73.978625755,104.704
1453943286,7544104,40.762245475,-73.978625755,104.704
1453943287,16575505,40.762244909,-73.978608584,104.325
1453943287,18444380,40.762244909,-73.978608584,104.325
1453943288,30722279,40.762244503,-73.97859084,103.949
1453943288,32549040,40.762244503,-73.97859084,103.949
1453943289,43632113,40.762243011,-73.978572549,103.573
1453943289,45529183,40.762243011,-73.978572549,103.573
1453943290,5648578,40.762237397,-73.978554995,103.216
1453943290,7526509,40.762237397,-73.978554995,103.216
1453943291,16583289,40.762229074,-73.978536007,102.879
1453943291,18505756,40.762229074,-73.978536007,102.879
1453943292,27610870,40.762217342,-73.978517606,102.545
1453943292,29420899,40.762217342,-73.978517606,102.545
1453943293,39648242,40.762201746,-73.978501427,102.132
1453943293,41631492,40.762201746,-73.978501427,102.132
1453943293,997626184,40.762181255,-73.978486444,101.628
1453943293,999510865,40.762181255,-73.978486444,101.628
1453943295,9634474,40.76216273,-73.978462094,101.045
1453943295,11506072,40.76216273,-73.978462094,101.045
1453943296,21543445,40.762146433,-73.978437958,100.434
1453943296,23427876,40.762146433,-73.978437958,100.434
1453943297,30602609,40.762126982,-73.978399971,99.593
1453943297,32469811,40.762126982,-73.978399971,99.593
1453943298,44494439,40.762126982,-73.978399971,99.593
1453943299,7568882,40.762106392,-73.978329072,98.331
1453943299,9441296,40.762106392,-73.978329072,98.331
1453943300,3671980,40.762102022,-73.978291027,97.742
1453943300,5458749,40.762102022,-73.978291027,97.742
1453943301,8492186,40.762095473,-73.9782547,96.958
1453943301,10394802,40.762095473,-73.9782547,96.958
1453943302,15664420,40.762093395,-73.97822174,96.378
1453943302,17487447,40.762093395,-73.97822174,96.378
1453943303,24541238,40.762095064,-73.978192642,95.708
1453943303,26463247,40.762095064,-73.978192642,95.708
1453943304,36560860,40.762098913,-73.978169548,94.951
1453943304,38459452,40.762098913,-73.978169548,94.951
1453943304,995465527,40.762104111,-73.978149167,94.2
1453943304,997406260,40.762104111,-73.978149167,94.2
1453943306,8604944,40.76210997,-73.978133904,93.558
1453943306,10569990,40.76210997,-73.978133904,93.558
1453943307,23548119,40.762112532,-73.978122919,93.071
1453943307,25401722,40.762112532,-73.978122919,93.071
1453943308,37486848,40.762118032,-73.978115343,92.66
1453943308,39367898,40.762118032,-73.978115343,92.66
1453943308,998467777,40.762110094,-73.978113198,92.32
1453943309,351959,40.762110094,-73.978113198,92.32
1453943310,9582875,40.762103286,-73.978113536,91.974
1453943310,11431391,40.762103286,-73.978113536,91.974
1453943311,21501879,40.762096386,-73.978111273,91.645
1453943311,23423882,40.762096386,-73.978111273,91.645
1453943312,33504418,40.76208963,-73.978110426,91.308
1453943312,35398807,40.76208963,-73.978110426,91.308
